1064,CAP,CAP HAITIEN,101,2023-01-24 14:09:03,2023-01-24 14:09:03,
1065,CAQ,CAUCASIA,52,2023-01-24 14:09:03,2023-01-24 14:09:03,
1066,CAR,CARIBOU MUNICIPAL,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1067,CAS,CASABLANCA ANFA,137,2023-01-24 14:09:03,2023-01-24 14:09:03,
1068,CAT,CAT ISLAND,36,2023-01-24 14:09:03,2023-01-24 14:09:03,
1069,CAU,CARUARU,35,2023-01-24 14:09:03,2023-01-24 14:09:03,
1070,CAV,CAZOMBO,14,2023-01-24 14:09:03,2023-01-24 14:09:03,
1071,CAW,CAMPOS B LISANDRO,35,2023-01-24 14:09:03,2023-01-24 14:09:03,
1072,CAX,CARLISLE,80,2023-01-24 14:09:03,2023-01-24 14:09:03,
1073,CAY,CAYENNE ROCHAMBEAU,83,2023-01-24 14:09:03,2023-01-24 14:09:03,
1074,CAZ,COBAR,19,2023-01-24 14:09:03,2023-01-24 14:09:03,
1075,CBA,CORNER BAY,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1076,CBB,COCHABAMBA WILSTERMAN,34,2023-01-24 14:09:03,2023-01-24 14:09:03,
1077,CBC,CHERRABUN,19,2023-01-24 14:09:03,2023-01-24 14:09:03,
1078,CBD,CAR NICOBAR,106,2023-01-24 14:09:03,2023-01-24 14:09:03,
1079,CBE,CUMBERLAND,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1080,CBF,COUNCIL BLUFFS MUNICIPAL,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1081,CBG,CAMBRIDGE,80,2023-01-24 14:09:03,2023-01-24 14:09:03,
1082,CBH,BECHAR LEGER,65,2023-01-24 14:09:03,2023-01-24 14:09:03,
1083,CBJ,CABO ROJO,64,2023-01-24 14:09:03,2023-01-24 14:09:03,
1084,CBK,COLBY,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1085,CBL,CIUDAD BOLIVAR,235,2023-01-24 14:09:03,2023-01-24 14:09:03,
1086,CBM,COLUMBUS COLUMBUS AFB,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1087,CBN,CIREBON PENGGUNG,103,2023-01-24 14:09:03,2023-01-24 14:09:03,
1088,CBO,COTABATO AWANG,177,2023-01-24 14:09:03,2023-01-24 14:09:03,
1089,CBP,COIMBRA,183,2023-01-24 14:09:03,2023-01-24 14:09:03,
1090,CBQ,CALABAR,162,2023-01-24 14:09:03,2023-01-24 14:09:03,
1091,CBR,CANBERRA,19,2023-01-24 14:09:03,2023-01-24 14:09:03,
1092,CBS,CABIMAS ORO NEGRO,235,2023-01-24 14:09:03,2023-01-24 14:09:03,
1093,CBT,CATUMBELA,14,2023-01-24 14:09:03,2023-01-24 14:09:03,
1094,CBU,COTTBUS,60,2023-01-24 14:09:03,2023-01-24 14:09:03,
1095,CBV,COBAN,93,2023-01-24 14:09:03,2023-01-24 14:09:03,
1096,CBX,CONDOBOLIN,19,2023-01-24 14:09:03,2023-01-24 14:09:03,
1097,CBY,CANOBIE,19,2023-01-24 14:09:03,2023-01-24 14:09:03,
1098,CBZ,CABIN CREEK,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1099,CCB,UPLAND CABLE,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1100,CCD,LOS ANGELES CENTURY CITY,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1101,CCF,CARCASSONNE SALVAZA,78,2023-01-24 14:09:03,2023-01-24 14:09:03,
1102,CCG,CRANE,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1103,CCH,CHILE CHICO,49,2023-01-24 14:09:03,2023-01-24 14:09:03,
1104,CCI,CONCORDIA,35,2023-01-24 14:09:03,2023-01-24 14:09:03,
1105,CCJ,CALICUT,106,2023-01-24 14:09:03,2023-01-24 14:09:03,
1106,CCK,COCOS-KEELING IS.,43,2023-01-24 14:09:03,2023-01-24 14:09:03,
1107,CCL,CHINCHILLA,19,2023-01-24 14:09:03,2023-01-24 14:09:03,
1108,CCM,CRISCIUMA,35,2023-01-24 14:09:03,2023-01-24 14:09:03,
1109,CCN,CHAKCHARAN,8,2023-01-24 14:09:03,2023-01-24 14:09:03,
1110,CCO,CARIMAGUA,52,2023-01-24 14:09:03,2023-01-24 14:09:03,
1111,CCP,CONCEPCION CARRIEL,49,2023-01-24 14:09:03,2023-01-24 14:09:03,
1112,CCQ,CACHOEIRA,35,2023-01-24 14:09:03,2023-01-24 14:09:03,
1113,CCR,CONCORD BUCHANAN,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1114,CCS,CARACAS S. BOLIVAR,235,2023-01-24 14:09:03,2023-01-24 14:09:03,
1115,CCT,COLONIA CATRIEL,16,2023-01-24 14:09:03,2023-01-24 14:09:03,
1116,CCU,CALCUTTA,106,2023-01-24 14:09:03,2023-01-24 14:09:03,
1117,CCV,CRAIG COVE,239,2023-01-24 14:09:03,2023-01-24 14:09:03,
1118,CCW,COWELL,19,2023-01-24 14:09:03,2023-01-24 14:09:03,
1119,CCX,CACERES,35,2023-01-24 14:09:03,2023-01-24 14:09:03,
1120,CCY,CHARLES CITY,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1121,CCZ,CHUB CAY,36,2023-01-24 14:09:03,2023-01-24 14:09:03,
1122,CDA,COOINDA,19,2023-01-24 14:09:03,2023-01-24 14:09:03,
1123,CDB,COLD BAY,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1124,CDC,CEDAR CITY,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1125,CDE,CALEDONIA,173,2023-01-24 14:09:03,2023-01-24 14:09:03,
1126,CDF,CORTINA D AMPEZZO FIAMES,110,2023-01-24 14:09:03,2023-01-24 14:09:03,
1127,CDG,PARIS DE GAULLE,78,2023-01-24 14:09:03,2023-01-24 14:09:03,
1128,CDH,CAMDEN HARRELL,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1129,CDJ,CONCEICAO DO ARAGUAIA,35,2023-01-24 14:09:03,2023-01-24 14:09:03,
1130,CDK,CEDAR KEY LEWIS,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1131,CDL,CANDLE,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1132,CDN,CAMDEN WOODWARD,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1133,CDO,CRADOCK,245,2023-01-24 14:09:03,2023-01-24 14:09:03,
1134,CDP,CUDDAPAH,106,2023-01-24 14:09:03,2023-01-24 14:09:03,
1135,CDQ,CROYDON,19,2023-01-24 14:09:03,2023-01-24 14:09:03,
1136,CDR,CHADRON,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1137,CDS,CHILDRESS,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1138,CDU,CAMDEN,19,2023-01-24 14:09:03,2023-01-24 14:09:03,
1139,CDV,CORDOVA,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1140,CDW,CALDWELL,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1141,CDY,CAGAYAN DE SULU,177,2023-01-24 14:09:03,2023-01-24 14:09:03,
1142,CEA,WICHITA CESSNA AIRCRAFT FIELD,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1143,CEB,CEBU INTL,177,2023-01-24 14:09:03,2023-01-24 14:09:03,
1144,CEC,CRESCENT CITY MC NAMARA,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1145,CED,CEDUNA,19,2023-01-24 14:09:03,2023-01-24 14:09:03,
1146,CEE,CHEREPOVETS,189,2023-01-24 14:09:03,2023-01-24 14:09:03,
1147,CEG,CHESTER HARWARDEN,80,2023-01-24 14:09:03,2023-01-24 14:09:03,
1148,CEI,CHIANG RAI,214,2023-01-24 14:09:03,2023-01-24 14:09:03,
1149,CEJ,CHERNIGOV,226,2023-01-24 14:09:03,2023-01-24 14:09:03,
1150,CEK,CHELYABINSK,189,2023-01-24 14:09:03,2023-01-24 14:09:03,
1151,CEL,CAPE ELEUTHERA,36,2023-01-24 14:09:03,2023-01-24 14:09:03,
1152,CEM,CENTRAL,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1153,CEN,CIUDAD OBREGON,155,2023-01-24 14:09:03,2023-01-24 14:09:03,
1154,CEO,WACO KUNGO,14,2023-01-24 14:09:03,2023-01-24 14:09:03,
1155,CEP,CONCEPCION,34,2023-01-24 14:09:03,2023-01-24 14:09:03,
1156,CEQ,CANNES MANDELIEU,78,2023-01-24 14:09:03,2023-01-24 14:09:03,
1157,CER,CHERBOURG MAUPERTUS,78,2023-01-24 14:09:03,2023-01-24 14:09:03,
1158,CES,CESSNOCK,19,2023-01-24 14:09:03,2023-01-24 14:09:03,
1159,CET,CHOLET LE PONTREA,78,2023-01-24 14:09:03,2023-01-24 14:09:03,
1160,CEU,CLEMSON OCONEE CTY,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1161,CEV,CONNERSVILLE METTLE FLD,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1162,CEW,CRESTVIEW BOB SKIES,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1163,CEX,"CHENNAI, INDIA",230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1164,CEY,MURRAY CALLOWAY CO.,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1165,CEZ,CORTEZ MONTEZUMA,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1166,CFA,COFFEE POINT,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1167,CFE,CLERMONT-FERRAND AULNAT,78,2023-01-24 14:09:03,2023-01-24 14:09:03,
1168,CFF,CAFUNFO,14,2023-01-24 14:09:03,2023-01-24 14:09:03,
1169,CFG,CIENFUEGOS,55,2023-01-24 14:09:03,2023-01-24 14:09:03,
1170,CFH,CLIFTON HILLS,19,2023-01-24 14:09:03,2023-01-24 14:09:03,
1171,CFI,CAMFIELD,19,2023-01-24 14:09:03,2023-01-24 14:09:03,
1172,CFN,DONEGAL,104,2023-01-24 14:09:03,2023-01-24 14:09:03,
1173,CFO,CONFREZA,35,2023-01-24 14:09:03,2023-01-24 14:09:03,
1174,CFP,CARPENTARIA DOWNS,19,2023-01-24 14:09:03,2023-01-24 14:09:03,
1175,CFR,CAEN CARPIQUET,78,2023-01-24 14:09:03,2023-01-24 14:09:03,
1176,CFS,COFFS HARBOUR,19,2023-01-24 14:09:03,2023-01-24 14:09:03,
1177,CFT,CLIFTON,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1178,CFU,KERKYRA KAPODISTRS,91,2023-01-24 14:09:03,2023-01-24 14:09:03,
1179,CGA,CRAIG,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1180,CGB,CUIABA M. RONDON,35,2023-01-24 14:09:03,2023-01-24 14:09:03,
1181,CGC,CAPE GLOUCESTER GLOUCESTER,176,2023-01-24 14:09:03,2023-01-24 14:09:03,
1182,CGD,CHANGDE,51,2023-01-24 14:09:03,2023-01-24 14:09:03,
1183,CGE,CAMBRIDGE,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1184,CGF,CLEVELAND CUYAHOGA,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1185,CGH,SAO PAULO CONGONHAS,35,2023-01-24 14:09:03,2023-01-24 14:09:03,
1186,CGI,CAPE GIRARDEAU MUNICIPAL,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1187,CGJ,CHINGOLA,246,2023-01-24 14:09:03,2023-01-24 14:09:03,
1188,CGK,"SOEKARNO-HATTA, JAKARTA",103,2023-01-24 14:09:03,2023-01-24 14:09:03,
1189,CGM,CAMIGUIN MAMBAJAO,177,2023-01-24 14:09:03,2023-01-24 14:09:03,
1190,CGN,COLOGNE/BONN KOELN,60,2023-01-24 14:09:03,2023-01-24 14:09:03,
1191,CGO,ZHENGZHOU,51,2023-01-24 14:09:03,2023-01-24 14:09:03,
1192,CGP,CHITTAGONG PATENGA,24,2023-01-24 14:09:03,2023-01-24 14:09:03,
1193,CGQ,CHANGCHUN,51,2023-01-24 14:09:03,2023-01-24 14:09:03,
1194,CGR,CAMPO GRANDE INTL,35,2023-01-24 14:09:03,2023-01-24 14:09:03,
1195,CGS,COLLEGE PARK,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1196,CGT,CHINGUITTI,149,2023-01-24 14:09:03,2023-01-24 14:09:03,
1197,CGU,CIUDAD GUAYANA,235,2023-01-24 14:09:03,2023-01-24 14:09:03,
1198,CGV,CAIGUNA,19,2023-01-24 14:09:03,2023-01-24 14:09:03,
1199,CGX,CHICAGO MEIGS,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1200,CGY,CAGAYAN DE ORO LUMBIA,177,2023-01-24 14:09:03,2023-01-24 14:09:03,
1201,CGZ,CASA GRANDE MUNICIPAL,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1202,CHA,CHATTANOOGA LOVELL,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1203,CHB,CHILAS,178,2023-01-24 14:09:03,2023-01-24 14:09:03,
1204,CHC,CHRISTCHURCH INTL,171,2023-01-24 14:09:03,2023-01-24 14:09:03,
1205,CHD,CHANDLER WILLIAMS,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1206,CHE,CAHERCIVEEN REENROE,104,2023-01-24 14:09:03,2023-01-24 14:09:03,
1207,CHF,CHINHAE,121,2023-01-24 14:09:03,2023-01-24 14:09:03,
1208,CHG,CHAOYANG,51,2023-01-24 14:09:03,2023-01-24 14:09:03,
1209,CHH,CHACHAPOYAS,174,2023-01-24 14:09:03,2023-01-24 14:09:03,
1210,CHI,CHICAGO CHICAGO FSS,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1211,CHJ,CHIPINGE,248,2023-01-24 14:09:03,2023-01-24 14:09:03,
1212,CHK,CHICKASHA MUNICIPAL,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1213,CHL,CHALLIS,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1214,CHM,CHIMBOTE,174,2023-01-24 14:09:03,2023-01-24 14:09:03,
1215,CHN,CHONJU,121,2023-01-24 14:09:03,2023-01-24 14:09:03,
1216,CHO,CHARLOTTESVILLE ALBEMARLE,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1217,CHP,CIRCLE HOT SPGS.,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1218,CHQ,CHANIA SOUDA,91,2023-01-24 14:09:03,2023-01-24 14:09:03,
1219,CHR,CHATEAUROUX,78,2023-01-24 14:09:03,2023-01-24 14:09:03,
1220,CHS,"CHARLESTON, USA",230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1221,CHT,CHATHAM ISLAND KAREWA,171,2023-01-24 14:09:03,2023-01-24 14:09:03,
1222,CHU,CHUATHBALUK,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1223,CHV,CHAVES,183,2023-01-24 14:09:03,2023-01-24 14:09:03,
1224,CHW,JIUQUAN,51,2023-01-24 14:09:03,2023-01-24 14:09:03,
1225,CHX,CHANGUINOLA,173,2023-01-24 14:09:03,2023-01-24 14:09:03,
1226,CHY,CHOISEUL BAY,192,2023-01-24 14:09:03,2023-01-24 14:09:03,
1227,CHZ,CHILOQUIN STATE,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1228,CIA,ROME CIAMPINO,110,2023-01-24 14:09:03,2023-01-24 14:09:03,
1229,CIB,CATALINA IS. AP IN THE SKY,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1230,CIC,CHICO,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1231,CID,CEDAR RAPIDS/IOWA CITY,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1232,CIE,COLLIE,19,2023-01-24 14:09:03,2023-01-24 14:09:03,
1233,CIF,CHIFENG,51,2023-01-24 14:09:03,2023-01-24 14:09:03,
1234,CIG,CRAIG,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1235,CIH,CHANGZHI,51,2023-01-24 14:09:03,2023-01-24 14:09:03,
1236,CIJ,COBIJA BELTRAM,34,2023-01-24 14:09:03,2023-01-24 14:09:03,
1237,CIK,CHALKYITSIK,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1238,CIL,COUNCIL MELSING,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1239,CIM,CIMITARRA,52,2023-01-24 14:09:03,2023-01-24 14:09:03,
1240,CIN,CARROLL,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1241,CIP,CHIPATA,246,2023-01-24 14:09:03,2023-01-24 14:09:03,
1242,CIQ,CHIQUIMULA,93,2023-01-24 14:09:03,2023-01-24 14:09:03,
1243,CIS,CANTON ISLAND,117,2023-01-24 14:09:03,2023-01-24 14:09:03,
1244,CIT,CHIMKENT,125,2023-01-24 14:09:03,2023-01-24 14:09:03,
1245,CIU,SAULT STE. MARIE CHIPPEWA,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1246,CIV,CHOMLEY,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1247,CIW,CANOUAN ISLAND,234,2023-01-24 14:09:03,2023-01-24 14:09:03,
1248,CIX,CHICLAYO C. RUIZ,174,2023-01-24 14:09:03,2023-01-24 14:09:03,
1249,CIY,COMISO,110,2023-01-24 14:09:03,2023-01-24 14:09:03,
1250,CIZ,COARI,35,2023-01-24 14:09:03,2023-01-24 14:09:03,
1251,CJA,CAJAMARCA,174,2023-01-24 14:09:03,2023-01-24 14:09:03,
1252,CJB,COIMBATORE PEELAMEDU,106,2023-01-24 14:09:03,2023-01-24 14:09:03,
1253,CJC,CALAMA EL LOA,49,2023-01-24 14:09:03,2023-01-24 14:09:03,
1254,CJD,CANDILEJAS,52,2023-01-24 14:09:03,2023-01-24 14:09:03,
1255,CJL,CHITRAL,178,2023-01-24 14:09:03,2023-01-24 14:09:03,
1256,CJS,CIUDAD JUAREZ INTL,155,2023-01-24 14:09:03,2023-01-24 14:09:03,
1257,CJU,CHEJU,121,2023-01-24 14:09:03,2023-01-24 14:09:03,
1258,CKB,CLARKSBURG BENEDUM,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1259,CKC,CHERKASSY,226,2023-01-24 14:09:03,2023-01-24 14:09:03,
1260,CKD,CROOKED CREEK,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1261,CKE,CLEAR LAKE,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1262,CKG,CHONGQING,51,2023-01-24 14:09:03,2023-01-24 14:09:03,
1263,CKH,CHOKURDAH,189,2023-01-24 14:09:03,2023-01-24 14:09:03,
1264,CKI,CROKER ISLAND,19,2023-01-24 14:09:03,2023-01-24 14:09:03,
1265,CKK,CHEROKEE,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1266,CKM,CLARKSDALE FLETCHER,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1267,CKN,CROOKSTON,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1268,CKO,CORNELIO PROCOPIO,35,2023-01-24 14:09:03,2023-01-24 14:09:03,
1269,CKR,CRANE ISLAND,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1270,CKS,CARAJAS,35,2023-01-24 14:09:03,2023-01-24 14:09:03,
1271,CKU,CORDOVA CITY,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1272,CKV,CLARKSVILLE OUTLAW FLD,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1273,CKX,CHICKEN,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1274,CKY,CONAKRY,88,2023-01-24 14:09:03,2023-01-24 14:09:03,
1275,CKZ,CANAKKALE,221,2023-01-24 14:09:03,2023-01-24 14:09:03,
1276,CLA,COMILLA,24,2023-01-24 14:09:03,2023-01-24 14:09:03,
1277,CLC,CLEAR LAKE CITY METROPORT,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1278,CLD,CARLSBAD,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1279,CLE,CLEVELAND HOPKINS,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1280,CLG,COALINGA,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1281,CLH,COOLAH,19,2023-01-24 14:09:03,2023-01-24 14:09:03,
1282,CLJ,CLUJ-NAPOCA,188,2023-01-24 14:09:03,2023-01-24 14:09:03,
1283,CLK,CLINTON MUNICIPAL,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1284,CLL,COLLEGE STATION EASTERWOOD,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1285,CLM,PORT ANGELES FAIRCHILD,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1286,CLN,CAROLINA,35,2023-01-24 14:09:03,2023-01-24 14:09:03,
1287,CLO,CALI ARAGON,52,2023-01-24 14:09:03,2023-01-24 14:09:03,
1288,CLP,CLARKS POINT,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1289,CLQ,COLIMA,155,2023-01-24 14:09:03,2023-01-24 14:09:03,
1290,CLR,CALIPATRIA,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1291,CLS,CHEHALIS,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1292,CLT,CHARLOTTE DOUGLAS,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1293,CLU,COLUMBUS,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1294,CLV,CALDAS NOVAS,35,2023-01-24 14:09:03,2023-01-24 14:09:03,
1295,CLX,CLORINDA,16,2023-01-24 14:09:03,2023-01-24 14:09:03,
1296,CLY,CALVI CATHERINE,78,2023-01-24 14:09:03,2023-01-24 14:09:03,
1297,CLZ,CALABOZO,235,2023-01-24 14:09:03,2023-01-24 14:09:03,
1298,CMA,CUNNAMULLA,19,2023-01-24 14:09:03,2023-01-24 14:09:03,
1299,CMB,"COLOMBO, SRI LANKA",130,2023-01-24 14:09:03,2023-01-24 14:09:03,
1300,CMC,CAMOCIM,35,2023-01-24 14:09:03,2023-01-24 14:09:03,
1301,CMD,COOTAMUNDRA,19,2023-01-24 14:09:03,2023-01-24 14:09:03,
1302,CME,CIUDAD DEL CARMEN,155,2023-01-24 14:09:03,2023-01-24 14:09:03,
1303,CMF,CHAMBERY A.L. BAINS,78,2023-01-24 14:09:03,2023-01-24 14:09:03,
1304,CMG,CORUMBA INTL,35,2023-01-24 14:09:03,2023-01-24 14:09:03,
1305,CMH,COLUMBUS INTL,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1306,CMI,CHAMPAIGN WILLARD,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1307,CMJ,CHI MEI,224,2023-01-24 14:09:03,2023-01-24 14:09:03,
1308,CMK,CLUB MAKOKOLA,154,2023-01-24 14:09:03,2023-01-24 14:09:03,
1309,CML,CAMOOWEAL,19,2023-01-24 14:09:03,2023-01-24 14:09:03,
1310,CMM,CARMELITA,93,2023-01-24 14:09:03,2023-01-24 14:09:03,
1311,CMN,CASABLANCA MOHAMED V.,137,2023-01-24 14:09:03,2023-01-24 14:09:03,
1312,CMO,OBBIA,204,2023-01-24 14:09:03,2023-01-24 14:09:03,
1313,CMP,SANTANA DO ARAGUAIA ALEGRE,35,2023-01-24 14:09:03,2023-01-24 14:09:03,
1314,CMQ,CLERMONT,19,2023-01-24 14:09:03,2023-01-24 14:09:03,
1315,CMR,COLMAR HOUSSEN,78,2023-01-24 14:09:03,2023-01-24 14:09:03,
1316,CMS,SCUSCIUBAN,204,2023-01-24 14:09:03,2023-01-24 14:09:03,
1317,CMT,CAMETA,35,2023-01-24 14:09:03,2023-01-24 14:09:03,
1318,CMU,KUNDIAWA CHIMBU,176,2023-01-24 14:09:03,2023-01-24 14:09:03,
1319,CMV,COROMANDEL,171,2023-01-24 14:09:03,2023-01-24 14:09:03,
1320,CMW,CAMAGUEY AGRAMONTE,55,2023-01-24 14:09:03,2023-01-24 14:09:03,
1321,CMX,HANCOCK HOUGHTON,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1322,CMY,SPARTA,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1323,CNA,CANANEA,155,2023-01-24 14:09:03,2023-01-24 14:09:03,
1324,CNB,COONAMBLE,19,2023-01-24 14:09:03,2023-01-24 14:09:03,
1325,CNC,COCONUT ISLAND,19,2023-01-24 14:09:03,2023-01-24 14:09:03,
1326,CND,CONSTANTA KOGALNICE,188,2023-01-24 14:09:03,2023-01-24 14:09:03,
1327,CNE,CANON CITY,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1328,CNF,BELO HORIZONTE CONFINS,35,2023-01-24 14:09:03,2023-01-24 14:09:03,
1329,CNG,COGNAC,78,2023-01-24 14:09:03,2023-01-24 14:09:03,
1330,CNH,CLAREMONT,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1331,CNI,CHANGHAI,51,2023-01-24 14:09:03,2023-01-24 14:09:03,
2548,GWA,GWA,144,2023-01-24 14:09:03,2023-01-24 14:09:03,
1332,CNJ,CLONCURRY,19,2023-01-24 14:09:03,2023-01-24 14:09:03,
1333,CNK,CONCORDIA BLOSSER,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1334,CNL,SINDAL,62,2023-01-24 14:09:03,2023-01-24 14:09:03,
1335,CNM,CARLSBAD,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1336,CNN,CHULMAN,189,2023-01-24 14:09:03,2023-01-24 14:09:03,
1337,CNO,CHINO,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1338,CNP,EASTGREENLAND CONSTABLE,86,2023-01-24 14:09:03,2023-01-24 14:09:03,
1339,CNQ,CORRIENTES CAMBA PUNT,16,2023-01-24 14:09:03,2023-01-24 14:09:03,
1340,CNR,CHANARAL,49,2023-01-24 14:09:03,2023-01-24 14:09:03,
1341,CNS,CAIRNS,19,2023-01-24 14:09:03,2023-01-24 14:09:03,
1342,CNT,CHARATA,16,2023-01-24 14:09:03,2023-01-24 14:09:03,
1343,CNU,CHANUTE JOHNSON,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1344,CNV,CANAVIEIRAS,35,2023-01-24 14:09:03,2023-01-24 14:09:03,
1345,CNW,WACO JAMES CONNALL,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1346,CNX,CHIANG MAI INTL,214,2023-01-24 14:09:03,2023-01-24 14:09:03,
1347,CNY,MOAB CANYONLANDS FIELD,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1348,CNZ,CANGAMBA,14,2023-01-24 14:09:03,2023-01-24 14:09:03,
1349,COA,COLUMBIA,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1350,COB,COOLIBAH,19,2023-01-24 14:09:03,2023-01-24 14:09:03,
1351,COC,CONCORDIA,16,2023-01-24 14:09:03,2023-01-24 14:09:03,
1352,COD,CODY YELLOWSTON,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1353,COE,COEUR D ALENE,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1354,COF,COCOA PATRICK AFB,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1355,COG,CONDOTO MANDINGA,52,2023-01-24 14:09:03,2023-01-24 14:09:03,
1356,COH,COOCH BEHAR,106,2023-01-24 14:09:03,2023-01-24 14:09:03,
1357,COI,COCOA MERRITT IS,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
1358,COJ,COONABARABRAN,19,2023-01-24 14:09:03,2023-01-24 14:09:03,
1359,COK,COCHIN NAS,106,2023-01-24 14:09:03,2023-01-24 14:09:03,
1360,COL,COLL ISLAND,80,2023-01-24 14:09:03,2023-01-24 14:09:03,
1361,COM,COLEMAN,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
